time,accel x,accel y,accel z,gryo x,gyro y,gyro z
1515642495999,-0.75852966,2.8498535,7.326828,-0.03945923,0.20750427,1.1818085
1515642496102,-0.72262573,3.9673004,8.786438,-0.43162537,-0.024612427,0.6540222
1515642496204,-0.5168457,4.5726776,12.165115,-0.15307617,0.20506287,0.5611725
1515642496307,-0.74417114,2.7493591,11.514267,0.13400269,1.0431519,0.4719696
1515642496411,1.9956207,3.2087708,8.791229,0.7094269,0.19772339,0.6112671
1515642496514,-0.66041565,1.7802582,8.336594,-0.051696777,0.986969,0.4328766
1515642496617,-0.35414124,3.1082764,7.3938293,-0.21784973,0.5422516,0.51109314
1515642496722,-1.3543396,3.357132,7.6402893,-0.2715912,0.5068207,0.7028961
1515642496825,-0.51924133,4.8071747,10.506882,-0.3216858,0.4506073,0.68821716
1515642496930,-2.4789581,3.8692017,10.920837,-0.28379822,0.4982605,0.5428467
1515642497037,-2.8402863,3.4169464,8.903687,-0.12620544,0.2013855,0.6112671
1515642497140,-2.703888,2.428711,7.8915253,0.13522339,-0.005065918,1.0449829
1515642497242,-1.1724854,3.0652008,8.657227,0.4406433,-0.06614685,1.3039703
1515642497344,-0.2416687,2.868988,7.5684967,0.4039917,0.3186798,0.6320343
1515642497450,0.21774292,3.6442719,7.939392,-0.09933472,-0.13700867,0.010192871
1515642497553,0.72502136,5.0321045,8.781662,-0.547699,0.0022735596,-0.33189392
1515642497657,-1.5098724,3.7040863,11.791824,-0.13842773,0.7633972,-0.03378296
1515642497759,1.8424683,4.043869,8.989838,0.38446045,0.09265137,-0.35876465
1515642497862,-0.1531372,2.7469635,7.791031,0.46142578,-0.33370972,-0.16572571
1515642497965,-0.275177,3.768692,7.520645,-0.17507935,-0.104019165,-0.40029907
1515642498069,-1.2203369,4.7976074,7.405792,0.07536316,0.009597778,-0.13275146
1515642498172,-0.91645813,5.9126587,10.305893,-0.22029114,0.11953735,4.27E-04
1515642498277,0.5383911,4.2137604,13.689331,-0.59291077,0.10731506,0.06515503
1515642498380,-1.2514496,2.3401794,9.870392,0.46142578,0.014480591,0.24595642
1515642498484,-0.44984436,2.663208,8.470596,0.33802795,0.16473389,0.487854
1515642498588,-0.3637085,3.316452,6.855438,-0.030914307,-0.031936646,0.35836792
1515642498692,-0.42591858,3.6418762,6.9918213,0.009384155,-0.02583313,0.23986816
1515642498797,0.59580994,4.5559387,11.516663,-0.23249817,-0.18588257,-0.04966736
1515642498900,-0.35891724,2.9407806,11.8085785,-1.0363922,0.73039246,-0.41986084
1515642499003,1.7563324,3.7543335,11.715256,0.16941833,-0.73809814,0.39378357
1515642499107,1.0887299,2.892929,7.8460693,0.16333008,-0.10890198,-0.11808777
1515642499212,1.306488,3.672989,7.199997,-0.26670837,-0.19076538,-0.30012512
1515642499315,-0.5024872,3.3475647,7.1521454,0.31604004,0.27348328,-0.044784546
1515642499419,0.5312042,5.1349945,10.923233,0.06802368,0.26612854,-0.03378296
1515642499524,-0.68196106,3.8285217,14.254044,0.12055969,0.39320374,0.123794556
1515642499628,-1.3615112,2.622528,10.70549,0.46876526,0.35043335,0.5330658
1515642499731,0.06700134,2.5866394,8.812759,0.5041809,0.25636292,0.72366333
1515642499837,0.53359985,3.0963135,6.9056854,0.19998169,0.18185425,0.36447144
1515642499940,-0.39720154,3.242279,8.413162,-0.057785034,0.07312012,0.12989807
1515642500045,-0.59103394,5.3527374,9.059235,-0.19950867,0.029144287,-0.20237732
1515642500154,0.112457275,4.027115,11.5286255,-0.6674347,-0.35569763,-0.5640259
1515642500256,0.5431671,3.053238,8.606979,0.069244385,-0.07102966,-0.03378296
1515642500359,0.6460571,3.5868378,7.8963165,-0.030914307,-0.007507324,-0.3917694
1515642500462,-0.6460571,3.6586304,8.001602,0.26960754,0.14030457,-0.42230225
1515642500565,-1.426117,2.9527435,7.623535,0.020385742,-0.09547424,-0.38320923
1515642500669,-0.63409424,5.4915314,7.9896393,0.08390808,-0.14923096,0.08592224
1515642500774,-2.096115,4.984253,10.576279,-0.44262695,0.071884155,-0.04234314
1515642500879,-1.7778625,1.4069824,11.152954,0.4516449,0.5251465,0.5061798
1515642500989,-0.5647125,3.151352,7.5086823,-0.037017822,-0.1504364,0.71510315
1515642501091,-0.15074158,3.7854462,8.219345,0.054595947,0.19406128,0.435318
1515642501193,-0.61016846,3.9505463,8.468201,0.14865112,0.14396667,0.35224915
1515642501295,-0.49531555,4.3166504,7.405792,-0.01626587,0.08288574,0.083480835
1515642501402,-0.114852905,4.9986115,10.652847,-0.36444092,0.10853577,-0.2084961
1515642501503,-0.48335266,3.2566376,11.93779,-0.8042755,0.53126526,-0.5701294
1515642501608,1.5385895,3.3020935,10.535599,0.5139618,-0.37524414,-0.04966736
1515642501712,0.7728882,2.9072723,8.035095,0.22686768,-0.12112427,-0.41741943
1515642501814,0.22253418,3.3547363,7.5996094,0.042373657,-0.16267395,-0.6128998
1515642501915,-1.306488,3.5700989,8.118851,-0.07246399,0.029144287,-0.39665222
1515642502018,-1.524231,4.7353973,8.219345,-0.12010193,0.09144592,-0.06555176
1515642502122,-1.421341,4.9004974,9.298508,-0.3045807,-0.09057617,0.15800476
1515642502225,-1.4237366,3.7447662,9.841675,0.19142151,0.47016907,0.30827332
1515642502328,-1.524231,2.490921,8.647659,0.36857605,0.35043335,0.5978241
1515642502433,-0.71066284,3.3666992,7.9872437,0.17185974,0.026687622,0.55506897
1515642502535,-1.0193481,3.225525,8.427521,0.060699463,-0.08325195,0.40112305
1515642502640,-0.4139557,4.0821533,8.166702,0.1706543,0.029144287,0.21298218
1515642502744,-0.29670715,4.8143616,9.334396,-0.3363495,-0.11378479,-0.22805786
1515642502847,-0.62213135,3.6442719,13.311279,-0.74194336,-0.15167236,-0.5725708
1515642502950,0.79681396,4.4075775,9.652649,0.42111206,-0.37036133,0.016281128
1515642503056,1.0169525,2.8713837,8.554337,0.25128174,-0.18588257,-0.5640259
1515642503159,0.08375549,3.2853394,6.8650055,0.14500427,-0.2164154,-0.4259796
1515642503263,-0.098098755,4.237686,7.434494,-0.11643982,-0.2457428,-0.30012512
1515642503368,-1.0384827,5.333603,8.695511,-0.14086914,-0.09301758,-0.28179932
1515642503471,-1.4787598,4.7401886,10.057037,-0.078552246,0.51293945,-0.11198425
1515642503574,-0.098098755,3.8811646,10.136002,0.35757446,0.48605347,-0.002029419
1515642503678,-0.33499146,3.1202393,7.3914337,0.2684021,-0.05760193,-0.053344727
1515642503782,0.9523468,3.5270233,8.886948,0.026489258,-0.67700195,-0.11808777
1515642503887,0.6771698,3.4337006,9.430115,0.09490967,-0.2787323,-0.4552765
1515642503992,0.55992126,3.6299133,8.240875,-0.010147095,-0.5927124,-0.970871
1515642504095,0.9762726,3.7471619,8.752945,-0.00894165,-0.82850647,-1.4351044
1515642504200,0,2.5411835,9.250656,-0.070007324,-0.8358307,-1.9250183
1515642504303,1.0337067,1.9884338,10.085754,-0.48051453,-1.1278229,-2.2390137
1515642504405,0.9068756,0.3517456,11.200806,-1.0363922,-0.25430298,-2.0887299
1515642504510,2.5124664,3.5150604,9.451645,0.2024231,-1.0361938,-0.8853302
1515642504613,2.0985107,2.794815,9.805786,-0.010147095,-0.6085968,-1.5218506
1515642504714,2.3018951,2.2660065,9.2482605,-0.037017822,-0.2762909,-1.7417755
1515642504815,2.4789581,2.8594208,7.922638,0.08879089,-0.21276855,-1.6611176
1515642504917,2.3904266,3.0843506,8.384445,-0.02482605,-0.4290161,-1.9103699
1515642505026,-1.1868439,2.3904266,10.02832,0.5176239,-0.30438232,-1.4534302
1515642505130,1.2107697,4.3046875,17.099106,0.5420532,-2.0868835,-1.0551605
1515642505235,-1.0097656,2.904892,12.315857,0.4247589,0.10487366,-0.9855194
1515642505339,-1.0217285,2.9072723,6.7405853,0.4064331,-0.0099487305,-0.5346985
1515642505444,0.093322754,3.9433746,7.4488525,0.030151367,0.11097717,-0.93666077
1515642505548,-2.0219421,3.3212433,7.6546326,-0.5684662,0.14518738,-0.725296
1515642505652,-1.1294098,5.694916,9.499512,0.13522339,-0.46443176,0.028503418
1515642505755,0.28953552,6.4008026,11.3013,0.24395752,-0.3153839,-0.6446533
1515642505857,0.6053772,5.453247,10.169495,0.93911743,-0.70877075,-0.73506165
1515642505960,0.119644165,3.3308105,6.587448,0.2684021,-0.52796936,-0.5566864
1515642506064,0.3134613,3.3666992,6.4366913,-0.22517395,-0.25430298,-0.67396545
1515642506169,-0.26081848,3.596405,7.4081726,-0.21784973,-0.044158936,-0.63487244
1515642506273,-0.7848511,4.74736,7.848465,-0.36566162,-0.1687622,-0.41986084
1515642506377,-0.89730835,5.7021027,10.693527,-0.32901,-0.3166046,-0.039901733
1515642506485,-0.22013855,5.694916,11.023727,-0.3216858,-0.8663788,-0.50660706
1515642506588,-2.7996063,2.1224365,8.755341,-0.17263794,0.12808228,-0.4577179
1515642506707,-1.1988068,2.5076752,9.458832,0.28427124,-0.25186157,0.49397278
1515642506810,-1.3040924,2.691925,5.83609,0.30259705,0.45672607,0.40356445
1515642506912,-1.7491608,2.9742737,5.888733,-0.046783447,0.10487366,0.5122986
1515642507017,0.62931824,4.76651,8.834305,-0.56970215,-0.34959412,0.11645508
1515642507121,0.6795654,3.8452606,12.08136,-0.627121,-0.4290161,-0.39909363
1515642507224,2.1726837,3.7375946,8.815155,0.33314514,-1.0423126,0.14089966
1515642507328,0.45463562,2.2492523,6.821945,-0.078552246,-0.08203125,-0.296463
1515642507440,1.134201,3.2662048,8.085342,0.008163452,-0.002609253,-0.46263123
1515642507542,-0.6006012,3.9242249,8.413162,-0.15431213,0.15985107,-0.45407104
1515642507644,-0.6269226,5.211563,9.470795,0.1230011,0.3357849,0.048034668
1515642507752,-1.8017883,3.8955078,12.0095825,0.11933899,-0.079589844,-0.13519287
1515642507854,-1.7730865,3.5772705,5.7882385,0.39666748,-0.35203552,0.067596436
1515642507962,-1.3040924,2.4335022,7.795822,-0.04069519,-0.37524414,0.24595642
1515642508066,-0.5024872,2.7469635,7.113861,0.27694702,0.2783661,0.34614563
1515642508171,0.090927124,3.1776733,8.145172,0.03627014,0.03767395,0.12501526
1515642508275,0.23210144,4.5966187,10.54039,-0.066345215,0.25759888,-0.31723022
1515642508378,0.6699829,5.4340973,13.115067,-0.30336,-0.8969269,-0.8462372
1515642508483,-1.0504456,3.3356018,9.767502,0.069244385,-0.5914917,-0.06188965
1515642508586,0.78723145,3.6562347,6.5156555,0.4308777,-0.38136292,-0.2268219
1515642508688,-0.06939697,3.3930206,6.2572327,0.25372314,-0.07714844,-0.515152
1515642508795,-0.8039856,3.8452606,7.2550354,-0.15307617,0.13298035,-0.5004883
1515642508900,-1.3878326,5.5657043,10.143173,-0.029708862,0.30645752,0.04559326
1515642509003,-2.5363922,6.077774,12.452255,0.1547699,-0.21520996,0.21298218
1515642509110,-2.4406738,4.7617188,6.4342957,0.5078583,0.5691223,0.204422
1515642509213,-2.3282166,3.3714905,5.9940186,0.07902527,-0.23109436,0.5306244
1515642509316,-1.6630096,3.2853394,7.101898,-0.19706726,0.3027954,0.5770569
1515642509421,-0.24885559,4.1395874,7.130615,-0.17507935,-0.15411377,0.45243835
1515642509523,-0.45942688,5.247467,9.561722,-0.6222229,-0.21520996,-0.04966736
1515642509627,0.5288086,6.6137695,11.760727,-0.6124573,-0.62446594,-0.5786896
1515642509731,-0.4283142,3.7998047,7.1282196,0.5591583,-0.40701294,0.04194641
1515642509833,-0.13400269,3.0317078,7.2311096,0.14865112,0.5691223,-0.5799103
1515642509936,-0.64845276,3.4432678,6.7214355,0.22930908,-0.11378479,-0.25003052
1515642510038,-0.8518524,3.9601288,6.5443726,-0.25205994,0.012039185,-0.31723022
1515642510140,-1.8831482,4.543976,9.229111,-0.77615356,0.2698059,-0.13887024
1515642510241,-2.2348938,5.407776,11.542984,-0.62590027,-0.06858826,0.0016326904
1515642510343,-2.663208,3.5796661,8.5902405,0.5726013,0.81469727,0.28504944
1515642510448,-1.696518,2.5411835,7.836487,0.4834137,0.07067871,0.8751526
1515642510549,0.007171631,2.938385,9.212372,0.30381775,-0.06736755,0.6393585
1515642510650,-0.7992096,2.9766693,7.034897,0.077804565,0.04623413,0.23007202
1515642510753,-0.78723145,3.5126648,6.941574,-0.20196533,-0.25550842,0.22154236
1515642510857,-0.13877869,4.278366,13.368698,-0.98143005,0.2698059,-0.2756958
1515642510964,-0.9379883,3.3068848,13.083954,-0.8824463,0.45672607,-0.37098694
1515642511068,1.0600128,2.9431763,12.210571,0.8218384,-0.5523987,0.067596436
1515642511171,0.009567261,2.8187408,7.668991,0.5371704,-0.2750702,-0.25126648
1515642511273,-0.093322754,3.3092804,6.283554,0.17185974,-0.16511536,-0.46751404
1515642511377,-1.8424683,3.4169464,6.798004,-0.3913269,0.36753845,-0.3270111
1515642511480,-0.653244,5.7092743,11.140976,-0.57702637,-0.16755676,-0.072891235
1515642511589,-1.6319122,4.2352905,16.84787,-0.43774414,0.42007446,-0.5652466
1515642511693,-1.5050812,2.8737793,9.832108,0.94888306,0.14030457,-0.088775635
1515642511799,-0.65802,2.457428,7.8388824,0.63612366,-0.7283325,0.1592102
1515642511901,-0.47138977,2.5698853,6.8195496,0.4308777,-0.018493652,-0.16696167
1515642512003,-0.9451599,3.053238,6.20459,-0.22149658,0.010818481,-0.44306946
1515642512105,-0.29431152,4.003189,7.992035,-0.6014557,-0.72221375,-0.44674683
1515642512208,1.1413727,6.3720856,10.126419,-0.33024597,-0.64279175,-1.0233917
1515642512312,-1.0480499,3.1657104,10.884949,-0.08345032,-0.09547424,-1.1699982
1515642512415,1.5649109,3.3930206,8.822342,0.62635803,-0.4900818,-1.0539398
1515642512520,-0.275177,2.2181396,8.719452,0.14620972,-0.063705444,-1.2396393
1515642512624,-0.3134613,3.1322021,7.133011,0.23539734,-0.36791992,-0.89753723
1515642512733,-1.146164,3.7184448,7.2885437,-0.055343628,-0.20420837,-0.8853302
1515642512843,-1.4452667,5.027313,11.8349,-0.07366943,-0.06858826,-1.0294952
1515642512947,-1.7228394,3.1082764,12.385254,0.76319885,-0.19076538,-0.9610748
1515642513049,-2.6608124,2.0721893,8.123627,0.4357605,-0.1638794,-0.44062805
1515642513152,-1.4596252,2.9814606,9.944565,0.22563171,-0.6085968,0.017501831
1515642513255,-1.7539368,2.7804565,7.968094,0.18409729,-0.14555359,0.1726532
1515642513361,-0.7537384,3.1896362,7.0612183,0.15353394,-0.035614014,0.2679596
1515642513467,0.37088013,4.3166504,8.578262,-0.54037476,-0.3447113,-0.052124023
1515642513571,-0.3062744,5.7595215,9.865616,-0.56726074,-0.2616272,-0.38565063
1515642513674,-1.3950195,3.8692017,10.585846,0.39666748,0.5630188,-0.28547668
1515642513779,1.4476624,3.0269165,8.690735,0.90734863,-0.12722778,-0.2427063
1515642513884,-0.3900299,1.8281097,7.3339996,0.35147095,-0.10769653,-0.26591492
1515642513988,-0.48812866,3.3092804,6.9439697,-0.21661377,-0.16511536,-0.26835632
1515642514091,-1.105484,4.2951202,7.4273224,-0.3888855,-0.051483154,-0.14863586
1515642514194,-1.1102753,5.69014,10.853836,-0.45484924,-0.27262878,0.060272217
1515642514298,-1.0935211,5.3647156,16.307083,-0.13964844,-0.2322998,0.07003784
1515642514401,-1.6725769,3.4432678,8.006378,0.8413696,0.5825653,0.38035583
1515642514504,-0.8661957,2.8570251,7.451248,0.5640564,-0.2298584,0.6528015
1515642514606,-0.17945862,2.9001007,8.750549,0.6691284,-0.044158936,0.37301636
1515642514712,-0.76091003,3.053238,6.2476654,-0.13720703,0.20750427,0.087142944
1515642514816,-0.29910278,5.0488586,7.8436737,-0.54159546,-0.293396,0.08224487
1515642514920,-0.4402771,6.742981,11.100311,-0.3717804,-0.12358093,-0.116867065
1515642515024,-1.1030884,5.3072815,12.117249,-3.81E-04,0.663208,-0.34043884
1515642515126,0.08135986,4.3046875,7.5469666,0.93544006,-0.055145264,0.27651978
1515642515227,-0.08135986,3.522232,7.9250336,0.4333191,0.010818481,-0.017913818
1515642515328,-0.8566284,3.4097748,6.5491486,0.005722046,0.16596985,0.018737793
1515642515429,-0.87338257,4.646866,7.142578,-0.5782471,0.2355957,-0.036239624
1515642515531,-1.2658081,6.4055786,9.39183,-0.54037476,0.18305969,0.0211792
1515642515637,-1.2634125,6.723831,7.939392,-0.40841675,0.08288574,0.138443
1515642515737,-1.9669037,4.433899,9.32962,0.6080322,0.7658386,0.23251343
1515642515838,-0.85902405,3.2183533,9.004196,0.4015503,0.37243652,0.29360962
1515642515940,-0.23210144,3.3403778,7.4249268,0.42843628,-0.09301758,0.27407837
1515642516041,-1.134201,3.180069,7.2191467,-0.06266785,-0.2823944,0.15188599
1515642516143,-0.88534546,4.2759705,7.7527466,-0.10910034,-0.2298584,0.08592224
1515642516244,-0.090927124,6.484543,10.949554,-0.38520813,-0.39601135,-0.40274048
1515642516353,-1.2227325,5.5010986,13.500305,-0.7382965,-0.5194092,-0.9769592
1515642516460,0.086135864,4.7330017,8.044662,1.3899384,-0.38500977,0.5245056
1515642516562,0.3134613,3.9864502,7.207184,0.2708435,-0.09669495,-0.5053711
1515642516665,-0.31585693,4.031906,4.4147644,0.26472473,-0.68188477,-0.5896759
1515642516768,-0.9643097,3.7375946,5.448456,-0.9166565,0.29057312,-0.35632324
1515642516870,-1.5361938,4.5798645,10.839493,-1.1390228,0.2966919,-0.20973206
1515642516972,-0.9140625,6.448654,10.899307,-0.08955383,-0.7258911,-0.88656616
1515642517074,-4.220932,4.1683044,8.6931305,-0.16041565,0.86112976,-1.0539398
1515642517177,-2.5244293,1.6749725,10.17189,0.016708374,0.12930298,0.80796814
1515642517279,-1.2203369,3.000595,7.972885,0.30625916,-0.19444275,1.0816193
1515642517382,-1.7754669,2.4143524,7.3339996,-0.52449036,0.12686157,0.5660553
1515642517486,-1.2227325,2.526825,7.240677,-0.23005676,0.21850586,0.4719696
1515642517590,-1.4979095,3.6442719,12.234497,-0.7456207,0.12808228,0.23374939
1515642517693,-2.5651093,2.766098,14.828323,-0.5977936,0.096328735,0.06147766
1515642517797,1.2658081,3.8332977,10.265213,0.8413696,-0.16023254,0.64912415
1515642517904,-0.68196106,2.0123596,7.1162567,0.10467529,0.24291992,-0.35510254
1515642518007,-1.3351898,2.7182465,6.3505554,0.32214355,-0.007507324,-0.2756958
1515642518117,-2.4478607,3.0915222,6.896118,-0.22149658,0.4799347,-0.2084961
1515642518221,-3.878769,3.9792633,9.832108,-0.38154602,-0.01361084,0.13478088
1515642518332,-3.3595276,3.5317993,14.971893,-0.19950867,-0.07836914,0.19465637
1515642518437,-3.9266205,3.0197449,8.427521,0.118118286,0.70350647,0.7957306
1515642518542,-3.2159576,2.3665009,7.2957153,0.1889801,0.17939758,0.8946991
1515642518645,-2.383255,3.0101776,7.0372925,-0.10177612,0.22338867,0.6552429
1515642518748,-2.7852478,2.531601,8.018356,-0.08099365,0.21850586,0.3388214
1515642518851,-2.0697937,2.6990967,8.798416,-0.15797424,0.3015747,-0.23049927
1515642518955,-1.9333954,4.1563263,11.552551,0.12667847,-0.12234497,-0.38441467
1515642519059,-5.7595215,3.7543335,8.934799,-0.98143005,-0.5157471,-0.0093688965